Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
"Director, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention",Centers for Disease Control and Prevention,"Atlanta, Georgia",RF,197200,275000,0602,2026-06-08,2026-06-22,https://www.usajobs.gov:443/job/871735200
"Director, National Center for Health Statistics (NCHS)",Centers for Disease Control and Prevention,"Hyattsville, Maryland",RF,197200,275000,0601,2026-07-16,2026-07-30,https://www.usajobs.gov:443/job/875831300
"Director, National Center for Immunization and Respiratory Diseases",Centers for Disease Control and Prevention,"Atlanta, Georgia",RF,197200,275000,0601,2026-06-22,2026-07-06,https://www.usajobs.gov:443/job/873760700
"Director, National Center for Injury Prevention and Control (NCIPC)",Centers for Disease Control and Prevention,"Atlanta, Georgia",RF,197200,275000,0601,2026-07-20,2026-08-03,https://www.usajobs.gov:443/job/877146800
"Director, Office of Public Health Data, Surveillance, and Technology (OPHDST)",Centers for Disease Control and Prevention,"Atlanta, Georgia",RF,197200,275000,0601,2026-06-18,2026-07-02,https://www.usajobs.gov:443/job/871829200
Emergency Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,78972,102669,0089,2026-04-15,2026-04-29,https://www.usajobs.gov:443/job/864953700
Emergency Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,65271,84857,0089,2026-04-15,2026-04-24,https://www.usajobs.gov:443/job/865133700
Emergency Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0089,2026-04-22,2026-04-29,https://www.usajobs.gov:443/job/865886100
Emergency Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0089,2026-07-31,2026-08-10,https://www.usajobs.gov:443/job/878551300
Epidemiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-05-08,2026-05-13,https://www.usajobs.gov:443/job/868395100
Epidemiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0601,2026-05-18,2026-05-23,https://www.usajobs.gov:443/job/869006800
Epidemiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-08-17,2026-08-25,https://www.usajobs.gov:443/job/880255900
Epidemiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-09-02,2026-09-11,https://www.usajobs.gov:443/job/882998700
Epidemiologist,Centers for Disease Control and Prevention,"Lilongwe, Malawi",GS,107446,139684,0601,2026-07-14,2026-07-17,https://www.usajobs.gov:443/job/876537600
Epidemiologist,Centers for Disease Control and Prevention,"Spokane, Washington",GS,126432,164336,0601,2026-07-15,2026-07-21,https://www.usajobs.gov:443/job/876277400
Epidemiologist,Centers for Disease Control and Prevention,"Spokane, Washington",GS,126432,164366,0601,2026-07-15,2026-07-21,https://www.usajobs.gov:443/job/876277900
Epidemiologist,Centers for Disease Control and Prevention,"Tucson, Arizona",GS,107446,139684,0601,2026-08-28,2026-09-01,https://www.usajobs.gov:443/job/882422800
Funding Resource Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,1101,2026-07-06,2026-07-12,https://www.usajobs.gov:443/job/875016200
General Engineer,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,50460,97087,0801,2026-08-07,2026-08-20,https://www.usajobs.gov:443/job/879379400
General Engineer,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,50460,97087,0801,2026-08-07,2026-08-20,https://www.usajobs.gov:443/job/879381400
General Engineer,Centers for Disease Control and Prevention,"Spokane, Washington",GS,75068,116969,0801,2026-08-07,2026-08-21,https://www.usajobs.gov:443/job/879511200
General Engineer,Centers for Disease Control and Prevention,"Spokane, Washington",GS,75068,116969,0801,2026-08-07,2026-08-21,https://www.usajobs.gov:443/job/879649400
HEALTH SCIENTIST,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-05-01,2026-05-11,https://www.usajobs.gov:443/job/867101500
Health Communications Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1001,2026-06-25,2026-07-01,https://www.usajobs.gov:443/job/874019100
Health Communications Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,1001,2026-08-15,2026-08-17,https://www.usajobs.gov:443/job/880621600
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860208500
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0601,2026-03-12,2026-03-18,https://www.usajobs.gov:443/job/860352100
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-03-13,2026-03-17,https://www.usajobs.gov:443/job/860999600
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0601,2026-03-26,2026-04-01,https://www.usajobs.gov:443/job/862694600
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0601,2026-03-31,2026-04-03,https://www.usajobs.gov:443/job/862911800
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0601,2026-04-06,2026-04-16,https://www.usajobs.gov:443/job/863814200
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0601,2026-04-27,2026-05-04,https://www.usajobs.gov:443/job/866353900
Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0601,2026-07-20,2026-07-26,https://www.usajobs.gov:443/job/877031800
Health Scientist,Centers for Disease Control and Prevention,"New Delhi, India",GS,154972,197200,0601,2026-05-15,2026-05-20,https://www.usajobs.gov:443/job/869510800
Health Scientist,Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,110865,158322,0601,2026-05-01,2026-05-07,https://www.usajobs.gov:443/job/867320400
Health Scientist (Informatics),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0601,2026-06-24,2026-06-29,https://www.usajobs.gov:443/job/873866100
Health Scientist (Informatics),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0601,2026-07-02,2026-07-08,https://www.usajobs.gov:443/job/875033600
Health Systems Specialist,Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,90925,118204,0671,2026-08-07,2026-08-11,https://www.usajobs.gov:443/job/879356400
Health Technician,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,55882,72644,0640,2026-08-07,2026-08-17,https://www.usajobs.gov:443/job/879348100
Health Technician,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,55882,72644,0640,2026-08-07,2026-08-17,https://www.usajobs.gov:443/job/879348600
IT Project Manager,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,2210,2026-05-05,2026-05-11,https://www.usajobs.gov:443/job/867776500
IT Specialist (Data Management),Centers for Disease Control and Prevention,"San Francisco, California",GS,156451,197200,2210,2026-04-22,2026-04-28,https://www.usajobs.gov:443/job/865829800
IT Specialist (Data Management/Applications Software),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,2210,2026-07-31,2026-08-10,https://www.usajobs.gov:443/job/878237500
Information Technology Project Manager,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,2210,2026-08-26,2026-09-04,https://www.usajobs.gov:443/job/881935900
Information Technology Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,2210,2026-05-08,2026-05-21,https://www.usajobs.gov:443/job/867964900
Information Technology Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,2210,2026-05-08,2026-05-14,https://www.usajobs.gov:443/job/868432300
Information Technology Specialist (INFOSEC),Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,110865,158322,2210,2026-05-01,2026-05-07,https://www.usajobs.gov:443/job/867339200
Issues Management Analyst,Centers for Disease Control and Prevention,"Hyattsville, Maryland",GS,102415,133142,0301,2026-08-17,2026-08-21,https://www.usajobs.gov:443/job/880499400
Laboratory Quality Control Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0401,2026-07-23,2026-08-03,https://www.usajobs.gov:443/job/877388100
Laboratory Quality Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0401,2026-08-11,2026-08-18,https://www.usajobs.gov:443/job/879663300
Laboratory Science Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0601,2026-07-10,2026-07-16,https://www.usajobs.gov:443/job/875794200
Lead Data Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,1560,2026-08-24,2026-08-28,https://www.usajobs.gov:443/job/881397900
Lead Emergency Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0089,2026-07-15,2026-07-29,https://www.usajobs.gov:443/job/876139500
Lead Health Assessment Specialist,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,61722,80243,0301,2026-08-06,2026-08-17,https://www.usajobs.gov:443/job/879366600
Lead Physical Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0080,2026-07-16,2026-07-22,https://www.usajobs.gov:443/job/876373800
Lead Research Chemist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,1320,2026-07-27,2026-08-03,https://www.usajobs.gov:443/job/878026200
Lead Technical Writer-Editor,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,1083,2026-07-15,2026-07-24,https://www.usajobs.gov:443/job/876369300
Management Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0301,2026-03-06,2026-03-10,https://www.usajobs.gov:443/job/860175100
Management Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0301,2026-09-01,2026-09-07,https://www.usajobs.gov:443/job/882794400
Management and Program Analyst,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0343,2026-02-27,2026-03-03,https://www.usajobs.gov:443/job/858800300
Management and Program Analyst,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,61722,80243,0343,2026-08-07,2026-08-17,https://www.usajobs.gov:443/job/879343400
Microbiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0403,2026-08-19,2026-09-02,https://www.usajobs.gov:443/job/880895300
Microbiologist (Spanish),Centers for Disease Control and Prevention,"San Juan, Puerto Rico",GS,74678,97087,0403,2026-08-28,2026-09-01,https://www.usajobs.gov:443/job/882466500
PERSONNEL SECURITY SPECIALIST,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0080,2026-03-16,2026-03-19,https://www.usajobs.gov:443/job/861301900
PUBLIC HEALTH ADVISOR,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0685,2026-08-14,2026-08-20,https://www.usajobs.gov:443/job/880316700
Pathways Public Health Associates Program (PHAP) - Public Health Advisor,Centers for Disease Control and Prevention,"Salt Lake City, Utah",GS,50460,65599,0685,2026-03-16,2026-03-22,https://www.usajobs.gov:443/job/860997100
Pathways Public Health Associates Program (PHAP) - Public Health Advisor,Centers for Disease Control and Prevention,"Salt Lake City, Utah",GS,50460,65599,0685,2026-03-16,2026-03-23,https://www.usajobs.gov:443/job/861340600
Physical Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,78972,102669,0080,2026-08-17,2026-08-24,https://www.usajobs.gov:443/job/880472900
Physical Security Specialist,Centers for Disease Control and Prevention,"Pittsburgh, Pennsylvania",GS,110047,143062,0080,2026-08-05,2026-08-12,https://www.usajobs.gov:443/job/879142700
Physician (Public Health),Centers for Disease Control and Prevention,"Atlanta, Georgia",GP,107446,139684,0602,2026-07-24,2026-07-27,https://www.usajobs.gov:443/job/877850000
Physician (Public Health),Centers for Disease Control and Prevention,"Atlanta, Georgia",GP,90925,118204,0602,2026-07-27,2026-08-09,https://www.usajobs.gov:443/job/877523200
Program Operations Assistant,Centers for Disease Control and Prevention,"Bruceton, Pennsylvania",GS,52171,67824,0303,2026-08-06,2026-08-19,https://www.usajobs.gov:443/job/879404600
Program Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0301,2026-08-03,2026-08-12,https://www.usajobs.gov:443/job/878813600
Program Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0301,2026-08-14,2026-08-20,https://www.usajobs.gov:443/job/880109100
Program and Resource Manager,Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,90925,118204,0301,2026-08-04,2026-08-10,https://www.usajobs.gov:443/job/878982800
Public Health Advisor,Centers for Disease Control and Prevention,"Freetown, Sierra Leone",GS,131750,171281,0685,2026-05-21,2026-05-26,https://www.usajobs.gov:443/job/870053100
Public Health Advisor,Centers for Disease Control and Prevention,"Kinshasa, Congo (DRC)",GS,154972,197200,0685,2026-05-15,2026-05-20,https://www.usajobs.gov:443/job/869511000
Public Health Advisor,Centers for Disease Control and Prevention,"Pretoria, South Africa",GS,131750,171281,0685,2026-07-14,2026-07-16,https://www.usajobs.gov:443/job/876315800
Public Health Analyst,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0685,2026-09-01,2026-09-07,https://www.usajobs.gov:443/job/882813200
Public Health Analyst (Policy and Issues Management),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0685,2026-06-29,2026-07-08,https://www.usajobs.gov:443/job/874352600
Quality Assurance Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1910,2026-04-20,2026-04-24,https://www.usajobs.gov:443/job/865666000
Research Chemist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1320,2026-05-07,2026-05-13,https://www.usajobs.gov:443/job/868291400
Research Chemist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1320,2026-05-11,2026-05-18,https://www.usajobs.gov:443/job/868714500
Research Epidemiologist,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,125776,163514,0601,2026-08-06,2026-08-10,https://www.usajobs.gov:443/job/879177800
Research Microbiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0403,2026-08-31,2026-09-07,https://www.usajobs.gov:443/job/882762100
Research Microbiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0403,2026-08-31,2026-09-07,https://www.usajobs.gov:443/job/882762200
Research Microbiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0403,2026-09-01,2026-09-08,https://www.usajobs.gov:443/job/882641900
Research Science Officer,Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,147945,192331,0601,2026-08-06,2026-08-11,https://www.usajobs.gov:443/job/879227900
Research Science Officer (Associate Director for Science),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0601,2026-08-14,2026-08-20,https://www.usajobs.gov:443/job/880219300
Resource Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,1101,2026-02-27,2026-03-03,https://www.usajobs.gov:443/job/858788600
Resource Management Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,1101,2026-09-04,2026-09-08,https://www.usajobs.gov:443/job/883213700
Resource Management Specialist,Centers for Disease Control and Prevention,"Denver, Colorado",GS,90925,118204,1101,2026-08-07,2026-08-14,https://www.usajobs.gov:443/job/879397100
Resource Management Specialist,Centers for Disease Control and Prevention,"Denver, Colorado",GS,90925,118204,1101,2026-08-28,2026-09-04,https://www.usajobs.gov:443/job/882371800
Safety & Occupational Health Specialist,Centers for Disease Control and Prevention,"Cincinnati, Ohio",GS,76463,99404,0018,2026-08-07,2026-08-20,https://www.usajobs.gov:443/job/879357700
Safety and  Occupational Health Manager,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0018,2026-04-15,2026-04-22,https://www.usajobs.gov:443/job/865163500
Safety and Occupational Health Manager,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0018,2026-03-18,2026-03-23,https://www.usajobs.gov:443/job/861490300
Safety and Occupational Health Manager (Leader),Centers for Disease Control and Prevention,"DeKalb County, Georgia",GS,133007,172915,0018,2026-04-20,2026-04-23,https://www.usajobs.gov:443/job/865542500
Safety and Occupational Health Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,94654,123052,0018,2026-06-22,2026-06-26,https://www.usajobs.gov:443/job/873376200
Safety and Occupational Health Specialist,Centers for Disease Control and Prevention,"Cincinnati, Ohio",GS,63795,99404,0018,2026-08-05,2026-08-13,https://www.usajobs.gov:443/job/878926400
Safety and Occupational Health Specialist,Centers for Disease Control and Prevention,"Cincinnati, Ohio",GS,76463,99404,0018,2026-08-07,2026-08-20,https://www.usajobs.gov:443/job/879345700
Science Officer,Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,154100,197200,0601,2026-05-01,2026-05-07,https://www.usajobs.gov:443/job/867527200
Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,65271,84857,0080,2026-04-13,2026-04-20,https://www.usajobs.gov:443/job/864524900
Security Specialist,Centers for Disease Control and Prevention,"Fort Collins, Colorado",GS,68819,89470,0080,2026-04-13,2026-04-20,https://www.usajobs.gov:443/job/864540100
Security Specialist (Global),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0080,2026-04-17,2026-04-23,https://www.usajobs.gov:443/job/865239000
Statistician,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1530,2026-04-27,2026-05-03,https://www.usajobs.gov:443/job/866373300
Statistician,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,1530,2026-07-10,2026-07-14,https://www.usajobs.gov:443/job/875619300
Student Volunteer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,0,0,2299,2026-08-17,2026-08-21,https://www.usajobs.gov:443/job/880834300
Supervisory Accountant,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0510,2026-06-23,2026-06-29,https://www.usajobs.gov:443/job/873843500
Supervisory Budget Analyst,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0560,2026-08-27,2026-09-02,https://www.usajobs.gov:443/job/881963400
Supervisory General Engineer/Supervisory Physical Scientist,Centers for Disease Control and Prevention,"Pittsburgh, Pennsylvania",GS,152963,197200,0801,2026-08-07,2026-08-17,https://www.usajobs.gov:443/job/879444600
Supervisory Health Physicist,Centers for Disease Control and Prevention,"Cincinnati, Ohio",GS,154100,197200,1306,2026-05-04,2026-05-08,https://www.usajobs.gov:443/job/867466000
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0601,2026-04-17,2026-04-24,https://www.usajobs.gov:443/job/865127100
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0601,2026-05-18,2026-06-01,https://www.usajobs.gov:443/job/869284700
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0601,2026-08-21,2026-08-26,https://www.usajobs.gov:443/job/881725600
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Decatur, Georgia",GS,156451,197200,0601,2026-08-20,2026-09-01,https://www.usajobs.gov:443/job/881279200
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Washington, District of Columbia",GS,131009,187093,0601,2026-05-01,2026-05-07,https://www.usajobs.gov:443/job/867544100
Supervisory IT Specialist (Customer Support),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,2210,2026-05-15,2026-05-21,https://www.usajobs.gov:443/job/868911600
Supervisory Personnel Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0080,2026-04-20,2026-04-27,https://www.usajobs.gov:443/job/865676500
Supervisory Physician (Public Health),Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0602,2026-05-11,2026-05-18,https://www.usajobs.gov:443/job/868671100
Supervisory Public Affairs Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,1035,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863670000
Supervisory Public Health Advisor,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0685,2026-09-02,2026-09-07,https://www.usajobs.gov:443/job/882999400
Supervisory Public Health Analyst,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0685,2026-08-18,2026-08-28,https://www.usajobs.gov:443/job/880917800
Supervisory Research Health Scientist,Centers for Disease Control and Prevention,"Decatur, Georgia",GS,156451,197200,0601,2026-07-30,2026-08-10,https://www.usajobs.gov:443/job/878497900
Supervisory Research Health Scientist (Field Studies Branch Chief),Centers for Disease Control and Prevention,"Morgantown, West Virginia",GS,147945,192331,0601,2026-07-30,2026-08-05,https://www.usajobs.gov:443/job/878388100
Supervisory Research Industrial Hygienist,Centers for Disease Control and Prevention,"Spokane, Washington",GS,126432,164366,0690,2026-08-06,2026-08-17,https://www.usajobs.gov:443/job/879443600
Supervisory Research Industrial Hygienist,Centers for Disease Control and Prevention,"Spokane, Washington",GS,126432,164366,0690,2026-08-06,2026-08-17,https://www.usajobs.gov:443/job/879443900
Supervisory Research Microbiologist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0403,2026-06-23,2026-07-02,https://www.usajobs.gov:443/job/873841300
Supervisory Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0080,2026-06-26,2026-07-04,https://www.usajobs.gov:443/job/874340900
Supervisory Security Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0080,2026-06-29,2026-07-08,https://www.usajobs.gov:443/job/874341300
Survey Statistician,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,76463,118204,1530,2026-06-29,2026-07-09,https://www.usajobs.gov:443/job/874557800
Technical Information Specialist,Centers for Disease Control and Prevention,"Pittsburgh, Pennsylvania",GS,110047,143062,1412,2026-08-04,2026-08-14,https://www.usajobs.gov:443/job/879028400
Veterinary Medical Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,156451,197200,0701,2026-02-27,2026-03-03,https://www.usajobs.gov:443/job/859105000
Veterinary Medical Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,0701,2026-05-12,2026-05-15,https://www.usajobs.gov:443/job/868866100
Veterinary Medical Officer,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,112556,146325,0701,2026-07-23,2026-07-27,https://www.usajobs.gov:443/job/877355500
