Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
Attorney-Adviser (Tax) (Senior Technician Reviewer),Internal Revenue Service,"Phoenix, Arizona",GS,147945,197200,0905,2026-01-30,2026-02-23,https://www.usajobs.gov:443/job/856052300
Attorney-Adviser (Tax) (Senior Technician Reviewer),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-05-14,2026-05-28,https://www.usajobs.gov:443/job/869292000
Attorney-Advisor (Tax) - Special Counsel (INTL),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-05-29,2026-06-12,https://www.usajobs.gov:443/job/871091500
Budget Analyst,Internal Revenue Service,"Fresno County, California",GS,61722,145468,0560,2026-05-06,2026-05-19,https://www.usajobs.gov:443/job/868066300
Budget Analyst,Internal Revenue Service,"Fresno, California",GS,106437,172980,0560,2026-05-08,2026-05-21,https://www.usajobs.gov:443/job/868528600
"Centralized Evaluative Review (CER) Group Manager), TEMP NTE 1 yr, MBE 5 yrs, MBMP",Internal Revenue Service,"Ogden, Utah",IR,74678,97087,0962,2026-05-12,2026-05-26,https://www.usajobs.gov:443/job/868676900
"Centralized Evaluative Review (CER) Group Manager, TEMP NTE 1 yr, MBE 5 yrs, MBMP",Internal Revenue Service,"Ogden, Utah",IR,74678,97087,0962,2026-04-27,2026-05-08,https://www.usajobs.gov:443/job/866461700
"Centralized Evaluative Review Specialist (Bilingual-Spanish) Not to Exceed 1 Year, May be Extended",Internal Revenue Service,"Bayamon, Puerto Rico",GS,61722,80243,0962,2026-06-18,2026-07-02,https://www.usajobs.gov:443/job/873432700
Chief Legislative and Regulatory Affairs,Internal Revenue Service,"Washington, District of Columbia",ES,151661,228000,0340,2026-03-23,2026-04-06,https://www.usajobs.gov:443/job/862134200
Chief of Internal Consulting,Internal Revenue Service,"Washington, District of Columbia",ES,151661,228000,1811,2026-05-01,2026-05-15,https://www.usajobs.gov:443/job/867651100
Claims Manager,Internal Revenue Service,"Washington, District of Columbia",GS,102415,133142,0501,2026-04-20,2026-04-24,https://www.usajobs.gov:443/job/865826100
"Clerk (General Clerk) (Seasonal 6-8 Months) - Direct Hire, TERM",Internal Revenue Service,"Austin, Texas",GS,17.94,26.09,0303,2026-06-04,2026-06-26,https://www.usajobs.gov:443/job/871765700
"Clerk (General Clerk) (Seasonal 6-8 Months) - Direct Hire, TERM",Internal Revenue Service,"Kansas City, Missouri",GS,17.73,25.79,0303,2026-06-04,2026-07-15,https://www.usajobs.gov:443/job/871765900
"Clerk (General Clerk) (Seasonal 6-8 Months) - Direct Hire, TERM",Internal Revenue Service,"Ogden, Utah",GS,17.64,25.37,0303,2026-06-04,2026-06-23,https://www.usajobs.gov:443/job/871766400
Clerk (General Clerk) Direct Hire Seasonal Term,Internal Revenue Service,"Austin, Texas",GS,37432,54445,0303,2026-01-15,2026-01-29,https://www.usajobs.gov:443/job/854807500
Clerk (General Clerk) Direct Hire Seasonal Term,Internal Revenue Service,"Ogden, Utah",GS,37193,52957,0303,2026-01-15,2026-01-27,https://www.usajobs.gov:443/job/854712100
Computer Investigative Forensic Specialist (CIFA),Internal Revenue Service,"Glendale, Arizona",GS,61722,145468,1801,2026-06-18,2026-06-29,https://www.usajobs.gov:443/job/873584600
Computer Investigative Forensic Specialist (CIFA),Internal Revenue Service,"Glendale, Arizona",GS,106437,172980,1801,2026-06-18,2026-06-29,https://www.usajobs.gov:443/job/873584800
Congressional Liaison,Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,0301,2026-06-12,2026-06-26,https://www.usajobs.gov:443/job/872910000
"Contact Representative (Bilingual-Spanish) (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Caguas, Puerto Rico",GS,19.52,25.37,0962,2026-04-23,2026-06-17,https://www.usajobs.gov:443/job/866509500
Contact Representative (Bilingual-Spanish) Centralized Evaluation Review (CER) Specialist,Internal Revenue Service,"Bayamon, Puerto Rico",GS,61722,80243,0962,2026-05-21,2026-06-04,https://www.usajobs.gov:443/job/870212600
"Contact Representative (Bilingual-Spanish) Centralized Evaluative Review (CER) Tech, Temp NTE 1yr",Internal Revenue Service,"Fresno, California",GS,55882,73010,0962,2026-05-21,2026-06-04,https://www.usajobs.gov:443/job/870209300
Contact Representative (Centralized Evaluative Review (CER) Specialist),Internal Revenue Service,"Fresno, California",GS,62033,90190,0962,2026-05-18,2026-06-02,https://www.usajobs.gov:443/job/869723900
"Contact Representative (Centralized Evaluative Review (CER) Technician) Temp NTE 1yr, MBE up to 5yrs",Internal Revenue Service,"Fresno, California",GS,55882,90814,0962,2026-06-08,2026-06-22,https://www.usajobs.gov:443/job/872080700
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Andover, Massachusetts",GS,22.11,28.74,0962,2026-04-24,2026-05-28,https://www.usajobs.gov:443/job/866654200
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Covington, Kentucky",GS,20.33,26.43,0962,2026-05-08,2026-06-17,https://www.usajobs.gov:443/job/868557700
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Dallas, Texas",GS,21.22,27.59,0962,2026-05-08,2026-06-09,https://www.usajobs.gov:443/job/868558300
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Fresno, California",GS,19.62,25.5,0962,2026-04-21,2026-05-13,https://www.usajobs.gov:443/job/866107600
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Holtsville, New York",GS,23,29.9,0962,2026-04-24,2026-06-02,https://www.usajobs.gov:443/job/866684300
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Jacksonville, Florida",GS,19.52,25.37,0962,2026-05-08,2026-06-11,https://www.usajobs.gov:443/job/868556500
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Ogden, Utah",GS,19.52,25.37,0962,2026-04-21,2026-05-15,https://www.usajobs.gov:443/job/866108700
"Contact Representative (Seasonal) - Direct Hire, TERM",Internal Revenue Service,"Philadelphia, Pennsylvania",GS,21.51,27.96,0962,2026-04-29,2026-06-05,https://www.usajobs.gov:443/job/867274800
Criminal Investigator (Special Agent) CTAP/ICTAP/LAND MGMT/VEOA,Internal Revenue Service,"Sacramento, California",GS,89508,152625,1811,2026-06-09,2026-06-15,https://www.usajobs.gov:443/job/872240100
Deputy Associate Chief Counsel (FIP),Internal Revenue Service,"Washington, District of Columbia",ES,151661,228000,0905,2026-01-12,2026-02-13,https://www.usajobs.gov:443/job/854254700
Deputy Associate Chief Counsel (General Legal Services),Internal Revenue Service,"Washington, District of Columbia",ES,151661,228000,0905,2026-04-27,2026-05-18,https://www.usajobs.gov:443/job/866775700
"Deputy Associate Chief Counsel (Guidance), Income Tax and Accounting Division",Internal Revenue Service,"Washington, District of Columbia",ES,150160,225700,0905,2026-03-19,2026-04-20,https://www.usajobs.gov:443/job/861895000
Deputy Associate Chief Counsel (INTL),Internal Revenue Service,"Washington, District of Columbia",ES,150160,225700,0905,2025-12-18,2026-01-20,https://www.usajobs.gov:443/job/852882600
Director HR Operations and Shared Services,Internal Revenue Service,"Fresno County, California",ES,151661,228000,0201,2026-05-28,2026-06-12,https://www.usajobs.gov:443/job/870670400
Director Talent Acquisition & Workforce Planning,Internal Revenue Service,"Washington, District of Columbia",ES,151661,228000,0201,2026-04-17,2026-04-30,https://www.usajobs.gov:443/job/865507400
Director of Field Operations,Internal Revenue Service,"Homewood, Alabama",ES,151661,228000,1811,2026-04-27,2026-05-11,https://www.usajobs.gov:443/job/866421500
"Director, Enterprise Audit Management and Oversight (Supervisory Management and Program Analyst)",Internal Revenue Service,"Anchorage, Alaska",IR,125776,197200,0343,2026-06-18,2026-07-02,https://www.usajobs.gov:443/job/873573700
"Economist 6-Month Roster, Direct Hire",Internal Revenue Service,"Mesa, Arizona",GS,74678,163062,0110,2026-05-18,2026-11-18,https://www.usajobs.gov:443/job/869699200
Executive Assistant,Internal Revenue Service,"Atlanta, Georgia",GS,156451,197200,0301,2026-06-17,2026-07-02,https://www.usajobs.gov:443/job/873401400
Executive Assistant,Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0301,2026-05-12,2026-05-26,https://www.usajobs.gov:443/job/868922900
Executive Assistant,Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0301,2026-05-27,2026-06-09,https://www.usajobs.gov:443/job/870773700
"Executive Assistant (Temp NTE 1 year, MBE up to 3 yrs, MBMP)",Internal Revenue Service,"Atlanta, Georgia",GS,156451,197200,0301,2026-04-30,2026-05-07,https://www.usajobs.gov:443/job/867390300
General Attorney (Employment and Labor Law),Internal Revenue Service,"Los Angeles, California",GS,94654,197200,0905,2026-05-18,2026-06-01,https://www.usajobs.gov:443/job/869727900
General Attorney (Tax),Internal Revenue Service,"Birmingham, Alabama",GS,74678,197200,0905,2026-05-05,2026-05-19,https://www.usajobs.gov:443/job/867935100
General Attorney (Tax),Internal Revenue Service,"Los Angeles, California",GS,106437,163514,0905,2026-05-14,2026-05-28,https://www.usajobs.gov:443/job/869409400
General Attorney (Tax),Internal Revenue Service,"Washington, District of Columbia",GS,120579,185234,0905,2025-12-15,2026-01-09,https://www.usajobs.gov:443/job/852477500
General Attorney (Tax),Internal Revenue Service,"Washington, District of Columbia",GS,102415,187093,0905,2026-06-01,2026-06-15,https://www.usajobs.gov:443/job/871290100
General Attorney (Tax) (ECE),Internal Revenue Service,"Birmingham, Alabama",GS,106437,197200,0905,2026-05-26,2026-06-08,https://www.usajobs.gov:443/job/870585800
General Attorney (Tax) (INTL),Internal Revenue Service,"Birmingham, Alabama",GS,89508,197200,0905,2026-05-19,2026-06-02,https://www.usajobs.gov:443/job/869852400
General Attorney (Tax) (INTL),Internal Revenue Service,"Birmingham, Alabama",GS,89508,197200,0905,2026-05-19,2026-06-02,https://www.usajobs.gov:443/job/869860200
General Attorney (Tax) (Senior Counsel),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-02-06,2026-02-20,https://www.usajobs.gov:443/job/856827000
General Attorney (Tax) (Senior Counsel) - P&A,Internal Revenue Service,"Phoenix, Arizona",GS,147945,197200,0905,2026-05-28,2026-06-10,https://www.usajobs.gov:443/job/870837000
General Attorney (Tax) (Special Counsel),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-02-06,2026-02-20,https://www.usajobs.gov:443/job/856926700
"General Attorney (Tax) - Employee Benefits, Exempt Orgs, Employment Taxes",Internal Revenue Service,"Washington, District of Columbia",GS,102415,187093,0905,2026-05-28,2026-06-11,https://www.usajobs.gov:443/job/870928600
General Attorney (Tax) - Financial Institutions & Products,Internal Revenue Service,"Washington, District of Columbia",GS,102415,187093,0905,2026-05-21,2026-06-04,https://www.usajobs.gov:443/job/870311500
General Attorney (Tax) - Honors Program,Internal Revenue Service,"Charlotte Amalie, Virgin Islands",GS,74678,145468,0905,2026-01-30,2026-02-17,https://www.usajobs.gov:443/job/856136500
General Attorney (Tax) - Honors Program,Internal Revenue Service,"Charlotte Amalie, Virgin Islands",GS,89508,172980,0905,2026-01-30,2026-02-17,https://www.usajobs.gov:443/job/856137600
General Attorney (Tax) - Honors Program,Internal Revenue Service,"Charlotte Amalie, Virgin Islands",GS,89508,172980,0905,2026-02-04,2026-02-17,https://www.usajobs.gov:443/job/856566400
General Attorney (Tax) - Income Tax and Accounting,Internal Revenue Service,"Washington, District of Columbia",GS,102415,187093,0905,2026-05-13,2026-05-28,https://www.usajobs.gov:443/job/869116800
General Attorney (Tax) - P&A,Internal Revenue Service,"Washington, District of Columbia",GS,102415,197200,0905,2026-05-21,2026-06-04,https://www.usajobs.gov:443/job/870248600
General Attorney (Tax) - Senior Counsel,Internal Revenue Service,"East Hartford, Connecticut",GS,166928,197200,0905,2026-05-04,2026-05-18,https://www.usajobs.gov:443/job/867839100
General Attorney (Tax) - Senior Counsel,Internal Revenue Service,"Los Angeles, California",GS,147945,197200,0905,2026-01-30,2026-02-13,https://www.usajobs.gov:443/job/856133400
General Attorney (Tax) - Senior Counsel (INTL),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-06-16,2026-06-23,https://www.usajobs.gov:443/job/873298600
General Attorney (Tax) - Senior Technician Reviewer,Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-04-03,2026-04-24,https://www.usajobs.gov:443/job/863908400
General Attorney (Tax) - Senior Technician Reviewer (ECE),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-06-16,2026-06-23,https://www.usajobs.gov:443/job/873307800
General Attorney (Tax) - Senior Technician Reviewer (ECE),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-05-15,2026-05-29,https://www.usajobs.gov:443/job/869586400
General Attorney (Tax) - Senior Technician Reviewer (Financial Institutions & Products),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-06-12,2026-06-22,https://www.usajobs.gov:443/job/872973100
General Attorney (Tax) - Senior Technician Reviewer (INTL),Internal Revenue Service,"Birmingham, Alabama",GS,147945,197200,0905,2026-05-29,2026-06-12,https://www.usajobs.gov:443/job/871094100
General Attorney (Tax) - Special Counsel (Corporate),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-05-18,2026-06-01,https://www.usajobs.gov:443/job/869452100
General Attorney (Tax) - Special Counsel (Criminal Tax),Internal Revenue Service,"Phoenix, Arizona",GS,147945,197200,0905,2026-05-26,2026-06-09,https://www.usajobs.gov:443/job/870467500
General Attorney (Tax) Senior Counsel (Corporate),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-02-23,2026-03-23,https://www.usajobs.gov:443/job/858384000
General Attorney - Cybercrimes Special Counsel (Criminal Tax),Internal Revenue Service,"Washington, District of Columbia",GS,169279,197200,0905,2026-05-21,2026-06-08,https://www.usajobs.gov:443/job/869803400
General Attorney -Special Counsel (Criminal Tax),Internal Revenue Service,"Glynco, Georgia",GS,147945,192331,0905,2026-05-22,2026-06-08,https://www.usajobs.gov:443/job/870245500
General Attorney- (Criminal Tax),Internal Revenue Service,"Phoenix, Arizona",GS,125776,197200,0905,2026-05-15,2026-06-02,https://www.usajobs.gov:443/job/869611100
General Attorney-Senior Counsel (Criminal Tax),Internal Revenue Service,"Phoenix, Arizona",GS,152103,197200,0905,2026-06-10,2026-06-17,https://www.usajobs.gov:443/job/872389400
Group/Unit Supervisor,Internal Revenue Service,"Andover, Massachusetts",IR,101375,133142,0301,2026-05-29,2026-06-11,https://www.usajobs.gov:443/job/870843100
Human Resources Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,147945,197200,0201,2026-06-16,2026-06-23,https://www.usajobs.gov:443/job/873234700
Human Resources Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,147945,197200,0201,2026-06-18,2026-06-25,https://www.usajobs.gov:443/job/873658000
Human Resources Specialist (Classification),Internal Revenue Service,"Farmers Branch, Texas",GS,67100,87235,0201,2026-06-16,2026-06-22,https://www.usajobs.gov:443/job/873289600
Human Resources Specialist (Payroll/Processing),Internal Revenue Service,"Washington, District of Columbia",GS,70623,91815,0201,2026-03-20,2026-03-26,https://www.usajobs.gov:443/job/862045100
Individual Taxpayer Advisory Specialist,Internal Revenue Service,"Augusta, Maine",GS,40736,80243,0501,2026-05-29,2026-06-11,https://www.usajobs.gov:443/job/871126800
Individual Taxpayer Advisory Specialist,Internal Revenue Service,"Augusta, Maine",GS,40736,80243,0501,2026-05-29,2026-06-11,https://www.usajobs.gov:443/job/871128500
Individual Taxpayer Advisory Specialist,Internal Revenue Service,"Augusta, Maine",GS,74678,97087,0501,2026-05-29,2026-06-10,https://www.usajobs.gov:443/job/871130300
Information Technology Specialist (APPSW),Internal Revenue Service,"Anchorage, Alaska",GS,106437,172980,2210,2026-06-08,2026-06-22,https://www.usajobs.gov:443/job/872128300
Information Technology Specialist (Applications Software),Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,2210,2026-06-04,2026-06-17,https://www.usajobs.gov:443/job/871723800
Information Technology Specialist (Applications Software),Internal Revenue Service,"Anchorage, Alaska",GS,106437,172980,2210,2026-06-05,2026-06-18,https://www.usajobs.gov:443/job/871919900
Information Technology Specialist (Applications Software),Internal Revenue Service,"Anchorage, Alaska",GS,89508,145468,2210,2026-06-05,2026-06-11,https://www.usajobs.gov:443/job/871922900
Information Technology Specialist (Applications Software),Internal Revenue Service,"Fresno, California",GS,89508,133142,2210,2026-05-26,2026-06-01,https://www.usajobs.gov:443/job/870605500
Information Technology Specialist (Applications Software),Internal Revenue Service,"Fresno, California",GS,125776,187093,2210,2026-05-26,2026-06-01,https://www.usajobs.gov:443/job/870614100
Information Technology Specialist (Applications Software),Internal Revenue Service,"Fresno, California",GS,106437,163062,2210,2026-05-27,2026-06-02,https://www.usajobs.gov:443/job/870645700
Information Technology Specialist (Software Engineer),Internal Revenue Service,"Fresno, California",GS,106437,163062,2210,2026-05-27,2026-06-02,https://www.usajobs.gov:443/job/870695600
Initial Assistance Representative,Internal Revenue Service,"Augusta, Maine",GS,40736,59978,0303,2026-06-03,2026-06-16,https://www.usajobs.gov:443/job/871593400
Initial Assistance Representative,Internal Revenue Service,"Augusta, Maine",GS,40736,59978,0303,2026-06-03,2026-06-16,https://www.usajobs.gov:443/job/871593500
Internal Revenue Agent (Fraud Specialist),Internal Revenue Service,"Glendale, Arizona",GS,125776,192694,0512,2026-05-29,2026-06-11,https://www.usajobs.gov:443/job/871050800
Internal Revenue Agent (Program Advisor),Internal Revenue Service,"Birmingham, Alabama",GS,106437,172980,0512,2026-06-01,2026-06-12,https://www.usajobs.gov:443/job/871230600
Internal Revenue Agent (Program Advisor),Internal Revenue Service,"Birmingham, Alabama",GS,106437,172980,0512,2026-06-16,2026-06-30,https://www.usajobs.gov:443/job/873206300
Internal Revenue Agent (Senior Employee Plans Agent),Internal Revenue Service,"Glendale, Arizona",GS,106437,163062,0512,2026-05-22,2026-06-04,https://www.usajobs.gov:443/job/870464500
Internal Revenue Agent (Senior Exempt Organizations Agent),Internal Revenue Service,"Atlanta, Georgia",GS,110865,163062,0512,2026-06-02,2026-06-15,https://www.usajobs.gov:443/job/871416800
Investigative Analyst,Internal Revenue Service,"Anchorage, Alaska",GS,57188,121371,1805,2026-06-10,2026-06-23,https://www.usajobs.gov:443/job/872453200
Law Clerk (Non-Tax) - Honors Attorney Program (2026),Internal Revenue Service,"Los Angeles, California",GS,83482,121371,0904,2026-01-28,2026-02-23,https://www.usajobs.gov:443/job/855697500
Law Clerk (Non-Tax) - Honors Attorney Program (2026),Internal Revenue Service,"Los Angeles, California",GS,100059,145468,0904,2026-01-28,2026-02-23,https://www.usajobs.gov:443/job/855700600
Law Clerk (Tax) - Honors Attorney Program (2026),Internal Revenue Service,"Charlotte Amalie, Virgin Islands",GS,74678,121371,0904,2026-01-23,2026-04-22,https://www.usajobs.gov:443/job/855369100
Law Clerk (Tax) - Honors Attorney Program (2026),Internal Revenue Service,"Charlotte Amalie, Virgin Islands",GS,89508,145468,0904,2026-01-23,2026-04-22,https://www.usajobs.gov:443/job/855371300
Lead Accounting Technician,Internal Revenue Service,"Fresno, California",GS,56164,73010,0525,2026-05-12,2026-05-26,https://www.usajobs.gov:443/job/868872500
Lead Budget Analyst,Internal Revenue Service,"Fresno, California",GS,125776,197200,0560,2026-05-20,2026-06-03,https://www.usajobs.gov:443/job/869760200
Lead Clerk,Internal Revenue Service,"Fresno, California",GS,45409,65047,0303,2026-05-12,2026-05-26,https://www.usajobs.gov:443/job/868725200
Lead Clerk,Internal Revenue Service,"Kansas City, Missouri",GS,45409,60690,0303,2026-04-10,2026-04-23,https://www.usajobs.gov:443/job/864515600
Lead Clerk (Not To Exceed 1 Year May Be Extended up to 5 years),Internal Revenue Service,"Kansas City, Missouri",GS,45409,60690,0303,2026-06-08,2026-06-22,https://www.usajobs.gov:443/job/871968000
"Lead Clerk - Not To Exceed 1 Year, May Be Extended 5 Years, May Be Made Permanent",Internal Revenue Service,"Kansas City, Missouri",GS,45409,60690,0303,2026-04-15,2026-04-28,https://www.usajobs.gov:443/job/865285600
"Lead Clerk, Temporary Not-to-Exceed 1 Year, May Be Extended Up To 5 Years, May Be Made Permanent",Internal Revenue Service,"Kansas City, Missouri",GS,46150,60690,0303,2026-05-20,2026-06-03,https://www.usajobs.gov:443/job/870066700
Lead Contact Representative,Internal Revenue Service,"Chamblee, Georgia",GS,65271,84857,0962,2026-04-20,2026-05-01,https://www.usajobs.gov:443/job/865831200
Lead Contact Representative,Internal Revenue Service,"Oakland, California",GS,63457,100315,0962,2026-06-10,2026-06-24,https://www.usajobs.gov:443/job/872465100
Lead Contact Representative (Bilingual - Spanish) Centralized Evaluative Review (CER),Internal Revenue Service,"Jacksonville, Florida",GS,61722,80243,0962,2026-04-29,2026-05-12,https://www.usajobs.gov:443/job/867173200
Lead Financial Assistant,Internal Revenue Service,"Andover, Massachusetts",GS,63291,82275,0503,2026-04-20,2026-05-01,https://www.usajobs.gov:443/job/865950300
Lead Human Resources Specialist (Employee Development),Internal Revenue Service,"Washington, District of Columbia",GS,106437,187093,0201,2026-04-20,2026-05-04,https://www.usajobs.gov:443/job/865732600
Lead Information Technology Specialist (APPSW) Software Engineer,Internal Revenue Service,"Fresno, California",GS,125776,192694,2210,2026-06-05,2026-06-11,https://www.usajobs.gov:443/job/871993900
Lead Management & Program Analyst,Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,0343,2026-05-07,2026-05-20,https://www.usajobs.gov:443/job/868316900
Lead Management and Program Analyst,Internal Revenue Service,"Chamblee, Georgia",GS,106437,156715,0343,2026-05-08,2026-05-21,https://www.usajobs.gov:443/job/868412000
Lead Management and Program Analyst (Lead Site Analyst),Internal Revenue Service,"Ogden, Utah",GS,106437,138370,0343,2026-04-21,2026-05-05,https://www.usajobs.gov:443/job/865996100
Lead Public Affairs Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,1035,2026-05-19,2026-06-02,https://www.usajobs.gov:443/job/869508100
Lead Public Affairs Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,1035,2026-06-05,2026-06-11,https://www.usajobs.gov:443/job/871935900
Lead Tax Examining Technician,Internal Revenue Service,"Austin, Texas",GS,50460,67443,0592,2026-01-09,2026-01-23,https://www.usajobs.gov:443/job/854029800
Lead Tax Examining Technician,Internal Revenue Service,"Chamblee, Georgia",GS,58207,76820,0592,2026-05-20,2026-06-03,https://www.usajobs.gov:443/job/870012200
Lead Tax Examining Technician,Internal Revenue Service,"Fresno, California",GS,55882,85608,0592,2026-06-12,2026-06-26,https://www.usajobs.gov:443/job/872862100
Lead Tax Examining Technician,Internal Revenue Service,"Martinsburg, West Virginia",GS,63940,83119,0592,2026-05-13,2026-05-26,https://www.usajobs.gov:443/job/869149200
Lead Tax Examining Technician - Temporary NTE 1 YR/MBE(up to 5 yrs)/MBMP,Internal Revenue Service,"Kansas City, Missouri",GS,50460,67443,0592,2026-01-09,2026-01-23,https://www.usajobs.gov:443/job/854020300
Legal Administrative Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,106437,172980,0901,2026-05-19,2026-06-18,https://www.usajobs.gov:443/job/869853800
Legal Administrative Specialist,Internal Revenue Service,"Anchorage, Alaska",GS,125776,197200,0901,2026-05-19,2026-06-18,https://www.usajobs.gov:443/job/869853900
Legal Assistant (OA),Internal Revenue Service,"Birmingham, Alabama",GS,55882,90814,0986,2026-04-27,2026-05-11,https://www.usajobs.gov:443/job/866629200
Legal Assistant (OA),Internal Revenue Service,"Birmingham, Alabama",GS,40736,77306,0986,2026-06-05,2026-06-12,https://www.usajobs.gov:443/job/872017600
Legal Assistant (OA),Internal Revenue Service,"Chicago, Illinois",GS,40736,65599,0986,2026-04-29,2026-05-13,https://www.usajobs.gov:443/job/867261700
Legal Assistant (OA),Internal Revenue Service,"Chicago, Illinois",GS,40736,65599,0986,2026-06-05,2026-06-12,https://www.usajobs.gov:443/job/872015500
Legal Assistant (OA),Internal Revenue Service,"Phoenix, Arizona",GS,40736,82007,0986,2026-04-29,2026-05-13,https://www.usajobs.gov:443/job/867192900
Legal Assistant (OA),Internal Revenue Service,"Phoenix, Arizona",GS,40736,82007,0986,2026-06-05,2026-06-12,https://www.usajobs.gov:443/job/872007900
Legal Assistant (Office Automation),Internal Revenue Service,"Birmingham, Alabama",GS,40736,77306,0986,2026-04-29,2026-05-13,https://www.usajobs.gov:443/job/867272300
MANAGEMENT AND PROGRAM ANALYST,Internal Revenue Service,"Anchorage, Alaska",GS,106437,172980,0343,2026-05-01,2026-05-14,https://www.usajobs.gov:443/job/867632700
Management & Program Analyst,Internal Revenue Service,"Anchorage, Alaska",GS,106437,172980,0343,2026-05-06,2026-05-26,https://www.usajobs.gov:443/job/868057500
Management & Program Analyst,Internal Revenue Service,"Washington, District of Columbia",GS,143913,187093,0343,2026-06-03,2026-06-16,https://www.usajobs.gov:443/job/871538000
Management and Program Analyst,Internal Revenue Service,"Atlanta, Georgia",GS,133007,172915,0343,2026-05-14,2026-05-20,https://www.usajobs.gov:443/job/869114700
Management and Program Analyst,Internal Revenue Service,"Atlanta, Georgia",GS,156451,197200,0343,2026-05-20,2026-06-03,https://www.usajobs.gov:443/job/870022200
Management and Program Analyst,Internal Revenue Service,"Austin, Texas",GS,51878,82499,0343,2026-05-20,2026-06-04,https://www.usajobs.gov:443/job/869433800
