Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
SUPERVISORY IT SPECIALIST (NETWORK) (TITLE 32),Air National Guard Units,"New London, North Carolina",GS,91503,118957,2210,2026-08-27,2026-09-26,https://www.usajobs.gov:443/job/882292100
SUPV IT SPECIALIST (INFOSEC/NETWORK),Air National Guard Units,"McConnell AFB, Kansas",GS,89508,116362,2210,2026-09-17,2026-10-01,https://www.usajobs.gov:443/job/885166700
SUPV IT SPECIALIST (PLCYPLN),Air National Guard Units,"Mansfield, Ohio",GS,93461,121502,2210,2026-09-08,2026-10-07,https://www.usajobs.gov:443/job/883748100
SUPV IT SPECIALIST (PLCYPLN) (TITLE 5),Air National Guard Units,"Louisville, Tennessee",GS,89508,116362,2210,2026-09-08,2026-09-28,https://www.usajobs.gov:443/job/883835900
IT SPECIALIST (CUSTOMER SUPPORT) (TITLE 32),Army National Guard Units,"Whiteman AFB, Missouri",GS,75897,98671,2210,2026-09-11,2026-10-02,https://www.usajobs.gov:443/job/884408400
IT SPECIALIST (CUSTSPT) - TITLE 32,Army National Guard Units,"Frankfort, Kentucky",GS,75278,97897,2210,2026-09-02,2026-09-27,https://www.usajobs.gov:443/job/883240300
IT SPECIALIST (PLCYPLN) TITLE 5 PERMANENT,Army National Guard Units,"Concord, New Hampshire",GS,101375,131790,2210,2026-09-15,2026-10-05,https://www.usajobs.gov:443/job/884508900
IT SPECIALIST (SYSTEMS ADMINISTRATION),Army National Guard Units,"Lincoln, Nebraska",GS,68545,97867,2210,2026-02-18,2026-09-26,https://www.usajobs.gov:443/job/858068400
IT SPECIALIST (SYSTEMS ADMINISTRATION)-TITLE 32,Army National Guard Units,"Frankfort, Kentucky",GS,75278,97867,2210,2026-04-21,2026-10-04,https://www.usajobs.gov:443/job/866022700
SUPERVISORY IT SPECIALIST (POLICY AND PLANNING),Army National Guard Units,"Indiantown Gap, Pennsylvania",GS,108592,141171,2210,2026-09-09,2026-10-07,https://www.usajobs.gov:443/job/884001400
Information Technology Specialist (Applications Software/Policy and Planning),Army Tank-Automotive and Armament Command (TACOM),"Rock Island, Illinois",GS,75871,118221,2210,2026-09-15,2026-09-28,https://www.usajobs.gov:443/job/884565100
IT Specialist (SYSADMIN/INFOSEC),Bonneville Power Administration,"Vancouver, Washington",GS,114684,149091,2210,2026-09-15,2026-09-24,https://www.usajobs.gov:443/job/884644500
IT Specialist (SYSADMIN/INFOSEC),Bonneville Power Administration,"Vancouver, Washington",GS,114684,149091,2210,2026-09-15,2026-09-24,https://www.usajobs.gov:443/job/884644600
Supervisory IT Specialist,Bonneville Power Administration,"Vancouver, Washington",GS,135522,176183,2210,2026-09-15,2026-09-24,https://www.usajobs.gov:443/job/884782400
Technology Policy Specialist,Bonneville Power Administration,"Portland, Oregon",GS,114684,149091,2210,2026-09-14,2026-09-23,https://www.usajobs.gov:443/job/884556500
SUPERVISORY INFORMATION TECHNOLOGY SPECIALIST (NETWORK/INFOSEC),Bureau of Naval Personnel,"Naval Post Graduate School, Monterey, California",GS,133060,172980,2210,2026-09-17,2026-10-28,https://www.usajobs.gov:443/job/885218200
Information Technology Specialist (Computer Specialist),Bureau of Prisons/Federal Prison System,"Aliceville, Alabama",GS,75278,145468,2210,2026-08-23,2026-09-30,https://www.usajobs.gov:443/job/881769000
Information Technology Specialist (Senior Computer Specialist),Bureau of Prisons/Federal Prison System,"Washington, District of Columbia",GS,106437,158322,2210,2026-08-27,2026-09-30,https://www.usajobs.gov:443/job/882549600
Supervisory Information Technology Specialist (Supervisory Computer Specialist),Bureau of Prisons/Federal Prison System,"Washington, District of Columbia",GS,106437,158322,2210,2026-08-28,2026-09-30,https://www.usajobs.gov:443/job/882737300
"Deputy Chief Information Officer, Information Technology And Security Operations",Bureau of the Fiscal Service,"Birmingham, Alabama",ES,151661,228000,2210,2026-09-14,2026-10-14,https://www.usajobs.gov:443/job/884282800
Lead IT Cybersecurity Specialist,Centers for Disease Control and Prevention,"Atlanta, Georgia",GS,133007,172915,2210,2026-09-21,2026-09-28,https://www.usajobs.gov:443/job/885227200
IT Cybersecurity Specialist (Security),Centers for Medicare & Medicaid Services,"Woodlawn, Maryland",GS,115711,158322,2210,2026-09-10,2026-09-23,https://www.usajobs.gov:443/job/884003100
IT Product Manager,Centers for Medicare & Medicaid Services,"Atlanta, Georgia",GS,90925,118204,2210,2026-09-18,2026-09-25,https://www.usajobs.gov:443/job/885369200
IT Program Manager (Internet),Centers for Medicare & Medicaid Services,"Salt Lake City, Utah",GS,143913,187093,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/885328100
IT Specialist (Data Management),Centers for Medicare & Medicaid Services,"Woodlawn, Maryland",GS,121785,158322,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884784800
IT Specialist (INTERNET),Centers for Medicare & Medicaid Services,"Woodlawn, Maryland",GS,121785,158322,2210,2026-09-21,2026-09-29,https://www.usajobs.gov:443/job/885361100
IT Specialist (SYS/ANALYSIS),Centers for Medicare & Medicaid Services,"Philadelphia, Pennsylvania",GS,98630,128221,2210,2026-09-18,2026-09-25,https://www.usajobs.gov:443/job/885358200
IT Specialist (Security),Centers for Medicare & Medicaid Services,"Woodlawn, Maryland",GS,115711,158322,2210,2026-09-17,2026-09-30,https://www.usajobs.gov:443/job/884972400
IT Specialist (Sys/Analysis),Centers for Medicare & Medicaid Services,"San Francisco, California",GS,90925,118204,2210,2026-09-15,2026-09-29,https://www.usajobs.gov:443/job/884783500
Information Technologist Specialist (INFOSEC),Centers for Medicare & Medicaid Services,"Woodlawn, Maryland",GS,121785,158322,2210,2026-09-18,2026-09-24,https://www.usajobs.gov:443/job/885183200
Data Engineer,Central Intelligence Agency,"Washington, District of Columbia",GS,74584,156755,2210,2026-09-01,2027-01-31,https://www.usajobs.gov:443/job/759326100
IT SPECIALIST (INFOSEC),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NO,121585,158062,2210,2026-09-14,2026-09-28,https://www.usajobs.gov:443/job/884311300
Information Technology Specialist,"Commander, Navy Installations Command","Dahlgren, Virginia",NF,60000,60000,2210,2026-09-18,2026-09-23,https://www.usajobs.gov:443/job/885412600
Information Technology Specialist,"Commander, Navy Installations Command","Naples, Italy",NF,74640,97037,2210,2026-09-21,2026-10-04,https://www.usajobs.gov:443/job/885302900
Information Technology Specialist (Applications Software),Customs and Border Protection,"Ashburn, Virginia",GS,143913,187093,2210,2026-09-17,2026-09-23,https://www.usajobs.gov:443/job/884938400
Information Technology Specialist (Applications Software),Customs and Border Protection,"Ashburn, Virginia",GS,121785,158322,2210,2026-09-17,2026-09-23,https://www.usajobs.gov:443/job/884938500
Cybersecurity Information Technology Specialist,Cybersecurity and Infrastructure Security Agency,"Arlington, Virginia",GS,102415,158322,2210,2026-09-15,2026-09-25,https://www.usajobs.gov:443/job/884758200
INFORMATION TECHNOLOGY SPECIALIST (INFOSEC),DOD Cyber Crime Center,"Linthicum Heights, Maryland",GS,143913,187093,2210,2026-09-21,2026-10-05,https://www.usajobs.gov:443/job/884826300
INFORMATION TECHNOLOGY SPECIALIST (INFOSEC),DOD Cyber Crime Center,"Redstone Arsenal, Alabama",GS,130987,170289,2210,2026-09-11,2026-09-24,https://www.usajobs.gov:443/job/883951500
CHIEF INFORMATION OFFICER,Defense Counterintelligence and Security Agency,"Quantico, Virginia",IE,186204,228000,2210,2026-09-11,2026-09-24,https://www.usajobs.gov:443/job/884326000
SENIOR ADVISOR CHIEF DIGITAL AND ARTIFICIAL INTELLIGENCE OFFICER,Defense Counterintelligence and Security Agency,"Quantico, Virginia",IP,186207,209600,2210,2026-09-11,2026-09-24,https://www.usajobs.gov:443/job/884286800
IT CYBERSECURITY SPECIALIST (APPSW/INFOSEC),Defense Finance and Accounting Service,"Indianapolis, Indiana",GS,90341,117446,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884732900
Information System Security Officer (ISSO),Defense Finance and Accounting Service,"Indianapolis, Indiana",GS,90341,121502,2210,2026-09-14,2026-09-28,https://www.usajobs.gov:443/job/884385200
SUPV IT CYBERSECURITY SPECIALIST (APPSW),Defense Finance and Accounting Service,"Indianapolis, Indiana",GS,107428,144386,2210,2026-09-10,2026-09-23,https://www.usajobs.gov:443/job/884084300
IT Specialist (PLCYPLN),Defense Health Agency,"San Antonio, Texas",GS,90823,118072,2210,2026-09-21,2026-09-23,https://www.usajobs.gov:443/job/885351400
IT PROGRAM MANAGER (POLICY AND PLANNING),Defense Human Resources Activity,"Seaside, California",GS,121785,172980,2210,2026-05-06,2026-11-15,https://www.usajobs.gov:443/job/868121200
IT SPECIALIST (POLICY AND PLANNING),Defense Human Resources Activity,"Seaside, California",GS,121785,197200,2210,2026-06-11,2026-11-15,https://www.usajobs.gov:443/job/872648800
IT Specialist (PLCYPLN),Defense Human Resources Activity,"Seaside, California",GS,121785,172980,2210,2026-05-06,2026-11-15,https://www.usajobs.gov:443/job/868120100
IT CYBERSECURITY SPECIALIST (INFOSEC),Defense Information Systems Agency,"Fort Meade, Maryland",GG,150424,195558,2210,2026-09-16,2026-09-24,https://www.usajobs.gov:443/job/884778800
IT CYBERSECURITY SPECIALIST (NETWORK/INFOSEC),Defense Information Systems Agency,"Gunter AFB, Alabama",GG,106437,158322,2210,2026-09-03,2026-12-02,https://www.usajobs.gov:443/job/882701000
IT CYBERSECURITY SPECIALIST (NETWORK/INFOSEC),Defense Information Systems Agency,"Gunter AFB, Alabama",GG,89508,133124,2210,2026-09-03,2026-12-02,https://www.usajobs.gov:443/job/882715300
IT CYBERSECURITY SPECIALIST (PLCYPLN/INFOSEC),Defense Information Systems Agency,"Fort Meade, Maryland",GG,121785,158322,2210,2026-09-15,2026-09-24,https://www.usajobs.gov:443/job/884635200
IT Cybersecurity Specialist (PLCYPLN) - CES Recent Graduate,Defense Information Systems Agency,"Fort Meade, Maryland",GG,57736,75059,2210,2026-08-18,2026-11-18,https://www.usajobs.gov:443/job/880946700
IT PROJECT MANAGER (PLCYPLN),Defense Information Systems Agency,"Montgomery, Alabama",GG,111065,144386,2210,2026-09-18,2026-09-24,https://www.usajobs.gov:443/job/885211500
IT SPECIALIST (POLICY AND PLANNING),Defense Information Systems Agency,"Arlington, Virginia",GG,143913,187093,2210,2026-09-18,2026-09-25,https://www.usajobs.gov:443/job/884869400
Supv IT Cybersecurity Specialist (SYSADMIN/INFOSEC),Defense Information Systems Agency,"Montgomery, Alabama",GG,121785,158322,2210,2026-09-17,2026-09-24,https://www.usajobs.gov:443/job/885249700
INFORMATION TECHNOLOGY SPECIALIST (APPSW) (STEM),Defense Intelligence Agency,"Molesworth, United Kingdom",GG,105262,143867,2210,2026-09-16,2026-09-30,https://www.usajobs.gov:443/job/885155200
IT Project Manager (PLCYPLN),Defense Logistics Agency,"Battle Creek, Michigan",GS,106437,158322,2210,2026-09-15,2026-09-25,https://www.usajobs.gov:443/job/884668700
INFORMATION TECHNOLOGY SPECIALIST (NETWORK),Defense Security Cooperation Agency,"Naval Support Activity, Mechanicsburg, Pennsylvania",GS,108592,141171,2210,2026-09-16,2026-09-25,https://www.usajobs.gov:443/job/885004900
"IT Program Manager (Service Designer), GS-2210-15, FPL GS-15 (DH)",Department of Education Headquarters,"San Francisco, California",GS,147945,197200,2210,2026-09-18,2026-09-28,https://www.usajobs.gov:443/job/885415900
"IT Program Manager (Service Designer), GS-2210-15, FPL GS-15 (DH) (TERM)",Department of Education Headquarters,"San Francisco, California",GS,147945,197200,2210,2026-09-18,2026-09-28,https://www.usajobs.gov:443/job/885416700
"Supervy IT Spec 'Engineering Manager' GS-2210-15, FPL GS-15",Department of Education Headquarters,"San Francisco, California",GS,147945,197200,2210,2026-09-15,2026-09-25,https://www.usajobs.gov:443/job/884733900
Supervisory IT Program Manager,Department of Energy Headquarters,"Washington, District of Columbia",GS,169279,197200,2210,2026-09-14,2026-09-23,https://www.usajobs.gov:443/job/884202700
IT Product Manager (Detail Opportunity),Department of Homeland Security Headquarters,"Washington, District of Columbia",GS,121785,187093,2210,2026-06-04,2026-12-03,https://www.usajobs.gov:443/job/874600500
Foreign Service Diplomatic Technology Officer (FP 2885),Department of State Headquarters,"Montevideo, Uruguay",FP,66810,121080,2210,2026-04-27,2026-09-30,https://www.usajobs.gov:443/job/866356900
Information Technology Specialist (Security),Department of State Headquarters,"Beltsville, Maryland",GS,121785,158322,2210,2026-09-17,2026-09-28,https://www.usajobs.gov:443/job/885085500
Office Director,Department of State Headquarters,"Washington, District of Columbia",ES,151661,228000,2210,2026-09-16,2026-09-30,https://www.usajobs.gov:443/job/884673100
Chief Technology Officer,Department of the Air Force Headquarters,"Linthicum, Maryland",SL,151661,209600,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884713100
INFORMATION TECHNOLOGY SPECIALIST (SYSANALYSIS/INFOSEC),Department of the Air Force Headquarters,"Goodfellow AFB, Texas",GG,117753,153082,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/885328500
IT CYBERSECURITY SPECIALIST (INFOSEC),Department of the Air Force Headquarters,"Lackland AFB, Texas",GG,132751,172578,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/885404300
IT SPECIALIST (ENTARCH/INFOSEC),Department of the Air Force Headquarters,"Patrick AFB, Florida",GG,148275,192764,2210,2026-09-18,2026-09-24,https://www.usajobs.gov:443/job/885210400
Information Technology,Department of the Air Force Headquarters,"Salt Lake City, Utah",NH,22584,164301,2210,2026-03-30,2027-03-29,https://www.usajobs.gov:443/job/863124000
Information Technology Specialist (INFOSEC),Department of the Air Force Headquarters,"Eielson AFB, Alaska",GS,52727,139684,2210,2025-12-22,2026-12-21,https://www.usajobs.gov:443/job/852981200
SUPERVISORY IT SPECIALIST (PLCYPLN/ENTARCH),Department of the Air Force Headquarters,"Ramstein, Germany",GG,132751,172578,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884833100
SUPV IT SPECIALIST (SYSANALYSIS),Department of the Air Force Headquarters,"Ramstein, Germany",GG,132751,172578,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/885331000
IT Cybersecurity Specialist (INFOSEC),Deputy Assistant Secretary for Information and Technology,"Martinsburg, West Virginia",GS,62972,81868,2210,2026-09-18,2026-10-02,https://www.usajobs.gov:443/job/885323200
IT Specialist (ENTARCH),Deputy Assistant Secretary for Information and Technology,"Salt Lake City, Utah",GS,125776,163514,2210,2026-09-17,2026-09-24,https://www.usajobs.gov:443/job/885242100
IT Project Manager (APPSW),Drug Enforcement Administration,"Arlington, Virginia",GS,143913,187093,2210,2026-09-18,2026-09-23,https://www.usajobs.gov:443/job/885305500
IT Specialist (Security),Federal Aviation Administration,"Oklahoma City, Oklahoma",FV,75279,116689,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884851600
Information Technology Specialist (InfoSec),Federal Law Enforcement Training Centers,"Glynco, Georgia",GS,106437,138370,2210,2026-09-21,2026-10-05,https://www.usajobs.gov:443/job/885390500
IT Specialist,Government Accountability Office,"Washington, District of Columbia",PT,144172,197200,2210,2026-09-11,2026-09-24,https://www.usajobs.gov:443/job/884130000
IT SPECIALIST (PLCYPLN/DATAMGT),"Headquarters, Air Force Reserve Command","Robins AFB, Georgia",GS,147945,192331,2210,2026-09-21,2026-10-02,https://www.usajobs.gov:443/job/885145100
Systems Engineer,House of Representatives,"Washington, District of Columbia",HS,108762,113653,2210,2026-09-01,2026-10-01,https://www.usajobs.gov:443/job/882999800
IT SPECIALIST (PLCY/PLN),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,111119,144457,2210,2026-05-06,2026-11-02,https://www.usajobs.gov:443/job/868022100
IT SPECIALIST (PLCYPLN),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,111119,144457,2210,2026-05-14,2026-11-10,https://www.usajobs.gov:443/job/869144400
IT SPECIALIST (PLCYPLN/ENTARCH),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,101091,144457,2210,2026-04-17,2027-04-15,https://www.usajobs.gov:443/job/865407800
IT Specialist (NETWORK),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,101091,131422,2210,2026-04-20,2027-04-01,https://www.usajobs.gov:443/job/865654600
IT Specialist (PLCY/PLN),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,111119,144457,2210,2026-04-13,2026-10-13,https://www.usajobs.gov:443/job/864694200
IT Specialist (PLCYPLN/ENTARCH),Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,88809,131422,2210,2026-02-17,2027-02-16,https://www.usajobs.gov:443/job/857556800
Supervisory IT Specialist,Immediate Office of the Chief of Naval Operations,"Camp H.M. Smith Marine Corp Base, Hawaii",GS,131310,170708,2210,2026-06-24,2026-12-21,https://www.usajobs.gov:443/job/873824200
Clinical Informaticist (O-5 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Salt Lake City, Utah",CC,1,150000,2210,2026-09-16,2026-09-30,https://www.usajobs.gov:443/job/884761100
IT Specialist 6 month Register-Direct Hire,Internal Revenue Service,"Anchorage, Alaska",GS,106437,197200,2210,2026-08-31,2027-03-01,https://www.usajobs.gov:443/job/882910800
IT Specialist (INFOSEC),Joint Activities,"Key West, Florida",GG,117753,160933,2210,2026-09-18,2026-09-23,https://www.usajobs.gov:443/job/884795000
Information Technology Specialist (Security),Joint Activities,"Fort Bragg, North Carolina",GS,111147,144493,2210,2026-09-11,2026-09-24,https://www.usajobs.gov:443/job/884166400
Selective Placement Program (Noncompetitive Appointments for Applicants with Disabilities),Library of Congress,"Washington, District of Columbia",GS,29949,195200,1210,2025-11-25,2026-11-25,https://www.usajobs.gov:443/job/850999700
IT Specialist (PLCYPLN/INFOSEC),Military Treatment Facilities under DHA,"Quantico, Virginia",GS,102415,133142,2210,2026-09-22,2026-09-24,https://www.usajobs.gov:443/job/885381500
IT Specialist (Plcypln),National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/885336300
Information Technology Specialist (Cyber),National Nuclear Security Administration,"Schenectady, New York",NQ,109810,169060,2210,2026-09-14,2026-09-25,https://www.usajobs.gov:443/job/884521600
IT CYBERSECURITY SPECIALIST (INFOSEC),Naval Air Systems Command,"Naval Air Station Jacksonville, Florida",DS,89508,140426,2210,2026-02-11,2027-02-10,https://www.usajobs.gov:443/job/857151400
IT CYBERSECURITY SPECIALIST (POLICY AND PLANNING),Naval Air Systems Command,"Lakehurst, New Jersey",DS,148222,197200,2210,2026-09-22,2026-10-01,https://www.usajobs.gov:443/job/885016400
IT CYBERSECURITY SPECIALIST (SYSADMIN),Naval Air Systems Command,"Lakehurst, New Jersey",DS,88005,137128,2210,2026-09-22,2026-10-01,https://www.usajobs.gov:443/job/885186100
IT Cybersecurity Specialist (Infosec),Naval Air Systems Command,"Lakehurst, New Jersey",DS,105481,163062,2210,2026-09-22,2026-10-01,https://www.usajobs.gov:443/job/885095900
IT SPECIALIST (APPSW/SYSANALYSIS),Naval Air Systems Command,"Naval Air Station Jacksonville, Florida",GS,89508,116362,2210,2026-09-21,2026-09-25,https://www.usajobs.gov:443/job/884674800
IT SPECIALIST (INFOSEC),Naval Air Systems Command,"Patuxent River, Maryland",DS,102415,158322,2210,2026-09-03,2027-09-02,https://www.usajobs.gov:443/job/883109400
IT SPECIALIST (INFOSEC),Naval Air Systems Command,"Patuxent River, Maryland",DS,121785,158322,2210,2026-09-22,2026-09-29,https://www.usajobs.gov:443/job/885256100
IT SPECIALIST (INFOSEC),Naval Air Systems Command,"Point Mugu, California",DS,87061,161313,2210,2026-09-10,2026-12-10,https://www.usajobs.gov:443/job/883856000
SUPERVISORY IT PROJECT MANAGER (PLCYPLN),Naval Education and Training Command,"Dam Neck Naval Facility, Virginia Beach, Virginia",GS,90838,118092,2210,2026-09-17,2026-09-23,https://www.usajobs.gov:443/job/884951000
IT SPECIALIST (NETWORK/SYSADMIN),Naval Intelligence Activity,"National Maritime Intelligence Center, Maryland",GG,121785,158322,2210,2026-09-18,2026-09-24,https://www.usajobs.gov:443/job/885302300
IT CYBERSECURITY SPECIALIST (INFOSEC),Naval Sea Systems Command,"Dahlgren, Virginia",NT,121785,187093,2210,2026-09-16,2026-09-29,https://www.usajobs.gov:443/job/884258100
IT SPECIALIST (INFOSEC),Naval Sea Systems Command,"Crane, Indiana",NT,106437,163514,2210,2026-09-16,2026-09-25,https://www.usajobs.gov:443/job/884721300
IT SPECIALIST (NETWORK),Naval Sea Systems Command,"Crane, Indiana",NT,106437,163514,2210,2026-09-15,2026-09-28,https://www.usajobs.gov:443/job/884806300
SUPERVISORY IT SPECIALIST (INFOSEC),Naval Sea Systems Command,"Naval Surface Warfare Center, Maryland",NT,121785,187093,2210,2026-09-18,2026-10-01,https://www.usajobs.gov:443/job/885224700
